ISCL,Class,Tons,Mech,Place,Pilot,Score
IS,Light,35,Jenner,1, MattEdge,3438.0
IS,Light,35,Jenner,2, The Real Rick Hunter,3048.0
IS,Light,35,Jenner,3, Rtor,3038.0
IS,Light,35,Jenner,4, KilluminatiStyle,3031.0
IS,Light,35,Jenner,5, EntertainEnterprises,2995.0
IS,Light,35,Jenner,6, Badmofo Foshotho,2918.0
IS,Light,35,Jenner,7, Jondoeiowa,2890.0
IS,Light,35,Jenner,8, Allistan,2873.0
IS,Light,35,Jenner,9, Mistydove,2854.0
IS,Light,35,Jenner,10, DropshipPilot,2748.0
IS,Light,35,Jenner,11, SmallandBlue,2663.0
IS,Light,35,Jenner,12, astinius,2603.0
IS,Light,35,Jenner,13, ahdinko,2564.0
IS,Light,35,Jenner,14, Quicksilverc6,2540.0
IS,Light,35,Jenner,15, Yeager77,2538.0
IS,Light,35,Jenner,16, Artanizzz,2479.0
IS,Light,35,Jenner,17, Tygra1,2469.0
IS,Light,35,Jenner,18, Delus,2466.0
IS,Light,35,Jenner,19, HitmannD,2465.0
IS,Light,35,Jenner,20, hoodstock,2462.0
IS,Light,35,Jenner,21, Gorkul,2446.0
IS,Light,35,Jenner,22, ecued,2443.0
IS,Light,35,Jenner,23, Drachnid,2419.0
IS,Light,35,Jenner,24, Crushko,2419.0
IS,Light,35,Jenner,25, Jagd Panzer,2401.0
IS,Light,35,Jenner,26, Shevy,2365.0
IS,Light,35,Jenner,27, Aaziz,2351.0
IS,Light,35,Jenner,28, Blue Splint,2350.0
IS,Light,35,Jenner,29, Bibi1809,2345.0
IS,Light,35,Jenner,30, SombraRojo,2341.0
IS,Light,35,Jenner,31, LuckySunny85,2340.0
IS,Light,35,Jenner,32, patman,2326.0
IS,Light,35,Jenner,33, Phisp,2321.0
IS,Light,35,Jenner,34, Jurosik,2301.0
IS,Light,35,Jenner,35, Vadhalla,2298.0
IS,Light,35,Jenner,36, BlazingLasers,2292.0
IS,Light,35,Jenner,37, MichtioN,2290.0
IS,Light,35,Jenner,38, Ascaloth,2286.0
IS,Light,35,Jenner,39, Houston Webster,2278.0
IS,Light,35,Jenner,40, Darian DelFord,2271.0
IS,Light,35,Jenner,41, LEFEF,2268.0
IS,Light,35,Jenner,42, EvAbsence,2260.0
IS,Light,35,Jenner,43, Enraged Burrito,2236.0
IS,Light,35,Jenner,44, Malystryx VoF,2234.0
IS,Light,35,Jenner,45, StrAIn Blaze,2227.0
IS,Light,35,Jenner,46, strongl3ad,2226.0
IS,Light,35,Jenner,47, ChefJitsu,2226.0
IS,Light,35,Jenner,48, bandal110,2215.0
IS,Light,35,Jenner,49, Wyattorc,2196.0
IS,Light,35,Jenner,50, Dorkwis,2190.0
IS,Light,35,Jenner,51, darthJaeger,2169.0
IS,Light,35,Jenner,52, Stone Wall,2157.0
IS,Light,35,Jenner,53, Wuffel,2153.0
IS,Light,35,Jenner,54, Schorsche,2147.0
IS,Light,35,Jenner,55, BRUNO555555,2138.0
IS,Light,35,Jenner,56, Terror066,2133.0
IS,Light,35,Jenner,57, Spitz,2133.0
IS,Light,35,Jenner,58, Sir Gawayn,2131.0
IS,Light,35,Jenner,59, Col Skaza,2119.0
IS,Light,35,Jenner,60, Inuendo,2113.0
IS,Light,35,Jenner,61, Brikkwall,2101.0
IS,Light,35,Jenner,62, moporkchop,2091.0
IS,Light,35,Jenner,63, Dashwood Fox,2086.0
IS,Light,35,Jenner,64, Nick Drezary,2083.0
IS,Light,35,Jenner,65, kurosaki72,2081.0
IS,Light,35,Jenner,66, 667 - the neighbour of the beast,2075.0
IS,Light,35,Jenner,67, Davren Barristan,2064.0
IS,Light,35,Jenner,68, ilyhmen,2058.0
IS,Light,35,Jenner,69, Mallik Carr,2052.0
IS,Light,35,Jenner,70, Distroyer,2016.0
IS,Light,35,Jenner,71, Donsai,2014.0
IS,Light,35,Jenner,72, Husker Dude,2009.0
IS,Light,35,Jenner,73, K O N D O,1997.0
IS,Light,35,Jenner,74, Xirirel,1994.0
IS,Light,35,Jenner,75, Kusunoki Masashige,1987.0
IS,Light,35,Firestarter,1, Sledopyt,3400.0
IS,Light,35,Firestarter,2, KIPPERS,3269.0
IS,Light,35,Firestarter,3, Vorteex,3238.0
IS,Light,35,Firestarter,4, Magic Pain Glove,3107.0
IS,Light,35,Firestarter,5, Mikey Two Guns,3101.0
IS,Light,35,Firestarter,6, Da Red Goes DA FASTA,3095.0
IS,Light,35,Firestarter,7, Akimbox,3044.0
IS,Light,35,Firestarter,8, Agent 256,2956.0
IS,Light,35,Firestarter,9, Grzly,2873.0
IS,Light,35,Firestarter,10, Igor Kozyrev,2815.0
IS,Light,35,Firestarter,11, BullDozer87,2784.0
IS,Light,35,Firestarter,12, Alex Stiner,2711.0
IS,Light,35,Firestarter,13, Johnathan Tanner,2610.0
IS,Light,35,Firestarter,14, Cvelle,2474.0
IS,Light,35,Firestarter,15, Anarkomech,2344.0
IS,Light,35,Firestarter,16, Vacatocino,2339.0
IS,Light,35,Firestarter,17, gogot,2336.0
IS,Light,35,Firestarter,18, Bootleg Bear,2325.0
IS,Light,35,Firestarter,19, PenguinZ,2318.0
IS,Light,35,Firestarter,20, MichtioN,2243.0
IS,Light,35,Firestarter,21, Tickerson,2239.0
IS,Light,35,Firestarter,22, deathPhobos,2238.0
IS,Light,35,Firestarter,23, iNfUsi0N,2207.0
IS,Light,35,Firestarter,24, Doctor Quh,2198.0
IS,Light,35,Firestarter,25, Dazziiee,2197.0
IS,Light,35,Firestarter,26, Whoflungdung,2180.0
IS,Light,35,Firestarter,27, Drimeiker,2177.0
IS,Light,35,Firestarter,28, Full Metal Idol,2146.0
IS,Light,35,Firestarter,29, Karl the Plumber,2129.0
IS,Light,35,Firestarter,30, Burna Boy,2108.0
IS,Light,35,Firestarter,31, Dire Wolfie,2101.0
IS,Light,35,Firestarter,32, z3a1ot,2097.0
IS,Light,35,Firestarter,33, Kreigore,2092.0
IS,Light,35,Firestarter,34, Vrael29,2080.0
IS,Light,35,Firestarter,35, Buckshot Chuck,2074.0
IS,Light,35,Firestarter,36, Ketzer08,2056.0
IS,Light,35,Firestarter,37, Wojna12,2054.0
IS,Light,35,Firestarter,38, Statuskuo,2028.0
IS,Light,35,Firestarter,39, DrBoon42,2028.0
IS,Light,35,Firestarter,40, Blackcanni,2017.0
IS,Light,35,Firestarter,41, Timothy Lim,2013.0
IS,Light,35,Firestarter,42, freud2b,2008.0
IS,Light,35,Firestarter,43, The Ken Doll Killer,2003.0
IS,Light,35,Firestarter,44, Lurch98,1981.0
IS,Light,35,Firestarter,45, Inuendo,1977.0
IS,Light,35,Firestarter,46, Dens,1971.0
IS,Light,35,Firestarter,47, kka,1970.0
IS,Light,35,Firestarter,48, Noodlejr,1962.0
IS,Light,35,Firestarter,49, ExMaChIIInA,1956.0
IS,Light,35,Firestarter,50, Toadkillerdog,1948.0
IS,Light,35,Firestarter,51, RocketTank,1940.0
IS,Light,35,Firestarter,52, fudog,1939.0
IS,Light,35,Firestarter,53, GabrielWing,1932.0
IS,Light,35,Firestarter,54, Dragonsyoung,1931.0
IS,Light,35,Firestarter,55, shaselanne,1929.0
IS,Light,35,Firestarter,56, MarcusAvron,1915.0
IS,Light,35,Firestarter,57, LiveeviL81,1905.0
IS,Light,35,Firestarter,58, Curley GumboKiller Bradley,1896.0
IS,Light,35,Firestarter,59, M Kerensky,1884.0
IS,Light,35,Firestarter,60, Legich,1869.0
IS,Light,35,Firestarter,61, DAYLEET,1860.0
IS,Light,35,Firestarter,62, Yarix,1860.0
IS,Light,35,Firestarter,63, Tzinjo,1851.0
IS,Light,35,Firestarter,64, QuarkTop,1839.0
IS,Light,35,Firestarter,65, RichieRotten,1837.0
IS,Light,35,Firestarter,66, Red Charles,1833.0
IS,Light,35,Firestarter,67, Mahalito,1820.0
IS,Light,35,Firestarter,68, Skewampus,1814.0
IS,Light,35,Firestarter,69, ShruggingAtlas1,1790.0
IS,Light,35,Firestarter,70, Laughing Fat Man,1787.0
IS,Light,35,Firestarter,71, bardacuda,1781.0
IS,Light,35,Firestarter,72, Duncan1dah0,1774.0
IS,Light,35,Firestarter,73, SVTmk,1774.0
IS,Light,35,Firestarter,74, Drewcmsu,1766.0
IS,Light,35,Firestarter,75, timzy,1761.0
IS,Light,30,Spider,1, Da Red Goes DA FASTA,3140.0
IS,Light,30,Spider,2, Shaix,3109.0
IS,Light,30,Spider,3, psichih0lic,3094.0
IS,Light,30,Spider,4, Xzip,3014.0
IS,Light,30,Spider,5, Zorndyke,2888.0
IS,Light,30,Spider,6, Aylek,2876.0
IS,Light,30,Spider,7, MadGypsy,2859.0
IS,Light,30,Spider,8, Burya,2772.0
IS,Light,30,Spider,9, iamjadefalcon,2690.0
IS,Light,30,Spider,10, xCico,2599.0
IS,Light,30,Spider,11, Magic Pain Glove,2552.0
IS,Light,30,Spider,12, MonPax,2541.0
IS,Light,30,Spider,13, Nautical,2469.0
IS,Light,30,Spider,14, Baychimo,2465.0
IS,Light,30,Spider,15, S0ul Hunter,2450.0
IS,Light,30,Spider,16, Manual,2440.0
IS,Light,30,Spider,17, Asteraie,2432.0
IS,Light,30,Spider,18, Mega0,2412.0
IS,Light,30,Spider,19, ScratcyreX,2393.0
IS,Light,30,Spider,20, Rydiak,2392.0
IS,Light,30,Spider,21, Banana Nachos,2368.0
IS,Light,30,Spider,22, SgtCoolBeans,2347.0
IS,Light,30,Spider,23, RedWasp,2342.0
IS,Light,30,Spider,24, Pfobbel,2339.0
IS,Light,30,Spider,25, Xanderpeach,2271.0
IS,Light,30,Spider,26, MoonlightShadow,2262.0
IS,Light,30,Spider,27, IL MECHWARRIOR,2247.0
IS,Light,30,Spider,28, Cannery,2215.0
IS,Light,30,Spider,29, Halfsmart,2177.0
IS,Light,30,Spider,30, Berfurd Shagnasty III,2152.0
IS,Light,30,Spider,31, Sanguine Penguin,2141.0
IS,Light,30,Spider,32, Igor Kozyrev,2136.0
IS,Light,30,Spider,33, Kazieta,2124.0
IS,Light,30,Spider,34, Airu,2107.0
IS,Light,30,Spider,35, ---Val---,2083.0
IS,Light,30,Spider,36, dario03,2082.0
IS,Light,30,Spider,37, Wuss,2064.0
IS,Light,30,Spider,38, OZHomerOZ,2064.0
IS,Light,30,Spider,39, Inuendo,2059.0
IS,Light,30,Spider,40, Nafanj,2041.0
IS,Light,30,Spider,41, CursedSlayer CZ,2040.0
IS,Light,30,Spider,42, Ansalon,2036.0
IS,Light,30,Spider,43, Malystryx VoF,2035.0
IS,Light,30,Spider,44, Grimgoliath,2026.0
IS,Light,30,Spider,45, Pando Box,2023.0
IS,Light,30,Spider,46, Willothius,2016.0
IS,Light,30,Spider,47, Kali Rinpoche,2003.0
IS,Light,30,Spider,48, BBP,2003.0
IS,Light,30,Spider,49, reflectorjones,1986.0
IS,Light,30,Spider,50, Benjamin357,1984.0
IS,Light,30,Spider,51, unomvae,1977.0
IS,Light,30,Spider,52, Archibald Jensen,1967.0
IS,Light,30,Spider,53, JohnnyBeGoood,1961.0
IS,Light,30,Spider,54, Nihiless,1955.0
IS,Light,30,Spider,55, Nigel Loring,1924.0
IS,Light,30,Spider,56, Brightsoul,1923.0
IS,Light,30,Spider,57, InsaneRotta,1912.0
IS,Light,30,Spider,58, 0hayo,1899.0
IS,Light,30,Spider,59, ASH the silent,1899.0
IS,Light,30,Spider,60, Malphystoh,1895.0
IS,Light,30,Spider,61, Cyborx,1892.0
IS,Light,30,Spider,62, Xezberzs,1890.0
IS,Light,30,Spider,63, BerserX,1873.0
IS,Light,30,Spider,64, GabrielWing,1872.0
IS,Light,30,Spider,65, Letnel,1868.0
IS,Light,30,Spider,66, SlaveLabor,1856.0
IS,Light,30,Spider,67, Harthandal,1840.0
IS,Light,30,Spider,68, Wellington Mcskelington,1839.0
IS,Light,30,Spider,69, MuchaChota,1831.0
IS,Light,30,Spider,70, ToXikyogHurt,1828.0
IS,Light,30,Spider,71, Thandolas,1827.0
IS,Light,30,Spider,72, Le Bum,1825.0
IS,Light,30,Spider,73, Ruslan Savelyev,1820.0
IS,Light,30,Spider,74, Allrighty,1813.0
IS,Light,30,Spider,75, Loganaw13,1811.0
IS,Light,35,Raven,1, DargorA7X,3148.0
IS,Light,35,Raven,2, Magic Pain Glove,3101.0
IS,Light,35,Raven,3, MaxFool,3088.0
IS,Light,35,Raven,4, Typhlon,3018.0
IS,Light,35,Raven,5, unwary,2976.0
IS,Light,35,Raven,6, Fr4pes,2969.0
IS,Light,35,Raven,7, MonPax,2933.0
IS,Light,35,Raven,8, psichih0lic,2896.0
IS,Light,35,Raven,9, Don Pedro Sangre,2890.0
IS,Light,35,Raven,10, Paul GadlinG,2885.0
IS,Light,35,Raven,11, Khan Thorog,2835.0
IS,Light,35,Raven,12, Koniks,2819.0
IS,Light,35,Raven,13, VikingLordMikal,2642.0
IS,Light,35,Raven,14, NSallaNuto,2624.0
IS,Light,35,Raven,15, Bone Raven,2614.0
IS,Light,35,Raven,16, Lusankya,2611.0
IS,Light,35,Raven,17, K O N D O,2600.0
IS,Light,35,Raven,18, ThunderKats,2600.0
IS,Light,35,Raven,19, BlackHeroe,2597.0
IS,Light,35,Raven,20, ASaltyScrublord,2569.0
IS,Light,35,Raven,21, Ninjamoose,2561.0
IS,Light,35,Raven,22, Demacian Justice,2527.0
IS,Light,35,Raven,23, Suvara,2499.0
IS,Light,35,Raven,24, Bwildur,2491.0
IS,Light,35,Raven,25, Lyen,2481.0
IS,Light,35,Raven,26, Coors Girth,2478.0
IS,Light,35,Raven,27, aetherealgrape,2474.0
IS,Light,35,Raven,28, Kalam Mehkar,2463.0
IS,Light,35,Raven,29, RICK VON KILL,2460.0
IS,Light,35,Raven,30, NARC BAIT,2417.0
IS,Light,35,Raven,31, Alexander of Macedon,2407.0
IS,Light,35,Raven,32, uberkru,2406.0
IS,Light,35,Raven,33, DrGuppy,2381.0
IS,Light,35,Raven,34, vetal l,2380.0
IS,Light,35,Raven,35, Sir Heim,2364.0
IS,Light,35,Raven,36, Ripper1888,2320.0
IS,Light,35,Raven,37, Wiese,2306.0
IS,Light,35,Raven,38, SkittlesRgood,2302.0
IS,Light,35,Raven,39, GreyGhoztt,2295.0
IS,Light,35,Raven,40, Vrael29,2277.0
IS,Light,35,Raven,41, D U K E,2262.0
IS,Light,35,Raven,42, Miss Nell,2249.0
IS,Light,35,Raven,43, Van mw,2232.0
IS,Light,35,Raven,44, Madoq,2225.0
IS,Light,35,Raven,45, Inuendo,2224.0
IS,Light,35,Raven,46, EvilCow,2223.0
IS,Light,35,Raven,47, freud2b,2221.0
IS,Light,35,Raven,48, cvo9091,2220.0
IS,Light,35,Raven,49, Cedillas,2214.0
IS,Light,35,Raven,50, kka,2213.0
IS,Light,35,Raven,51, RealZeratul,2211.0
IS,Light,35,Raven,52, Scarfoot,2186.0
IS,Light,35,Raven,53, Mega0,2182.0
IS,Light,35,Raven,54, Raven Glock,2177.0
IS,Light,35,Raven,55, Destinyxps,2172.0
IS,Light,35,Raven,56, Hatatskey,2157.0
IS,Light,35,Raven,57, Psymon el paranoico,2142.0
IS,Light,35,Raven,58, Haymakr,2131.0
IS,Light,35,Raven,59, LimuLimvy,2128.0
IS,Light,35,Raven,60, Kalapala,2118.0
IS,Light,35,Raven,61, Cyborx,2089.0
IS,Light,35,Raven,62, Debonair,2086.0
IS,Light,35,Raven,63, Oafking2,2085.0
IS,Light,35,Raven,64, sithdemonica,2083.0
IS,Light,35,Raven,65, IvBASvI,2080.0
IS,Light,35,Raven,66, Randy Spears,2079.0
IS,Light,35,Raven,67, Halfsmart,2069.0
IS,Light,35,Raven,68, Jet Spades,2066.0
IS,Light,35,Raven,69, PholkLorr,2061.0
IS,Light,35,Raven,70, Zietrick,2059.0
IS,Light,35,Raven,71, Beenrak,2048.0
IS,Light,35,Raven,72, DrColossus,2045.0
IS,Light,35,Raven,73, Haji1096,2038.0
IS,Light,35,Raven,74, Frootloop,2034.0
IS,Light,35,Raven,75, SirHavan,2030.0
IS,Light,20,Locust,1, RaptorReaper,3650.0
IS,Light,20,Locust,2, DrxAbstract,3572.0
IS,Light,20,Locust,3, psichih0lic,3392.0
IS,Light,20,Locust,4, Bananaphone117,3145.0
IS,Light,20,Locust,5, Colonel ONeill,3128.0
IS,Light,20,Locust,6, Baczamut,3104.0
IS,Light,20,Locust,7, d3lusion,3061.0
IS,Light,20,Locust,8, ryanspudd,3036.0
IS,Light,20,Locust,9, Mordodrukow,3023.0
IS,Light,20,Locust,10, Margaret Thatcher,3020.0
IS,Light,20,Locust,11, Kaeb Odellas,2977.0
IS,Light,20,Locust,12, Bin Goblin,2947.0
IS,Light,20,Locust,13, Umpty Bagger,2896.0
IS,Light,20,Locust,14, Dayfield,2791.0
IS,Light,20,Locust,15, Serosanguineous,2753.0
IS,Light,20,Locust,16, Serial Number,2751.0
IS,Light,20,Locust,17, A Little Clever,2749.0
IS,Light,20,Locust,18, Stwur,2741.0
IS,Light,20,Locust,19, Zombie JDToker Beta,2724.0
IS,Light,20,Locust,20, Dabs on deck,2665.0
IS,Light,20,Locust,21, Ben Richards,2642.0
IS,Light,20,Locust,22, I Die Easy,2632.0
IS,Light,20,Locust,23, ThatGuy539,2624.0
IS,Light,20,Locust,24, FunSizeSpaz,2599.0
IS,Light,20,Locust,25, Omaha,2581.0
IS,Light,20,Locust,26, StarryWolf,2542.0
IS,Light,20,Locust,27, Chiaphas,2509.0
IS,Light,20,Locust,28, Graal Bladefury,2503.0
IS,Light,20,Locust,29, TheRealSloth,2495.0
IS,Light,20,Locust,30, Malystryx VoF,2484.0
IS,Light,20,Locust,31, PFC Carsten,2482.0
IS,Light,20,Locust,32, Marodeur,2463.0
IS,Light,20,Locust,33, Tony Star,2459.0
IS,Light,20,Locust,34, asavisio,2446.0
IS,Light,20,Locust,35, glennshin,2439.0
IS,Light,20,Locust,36, Reap3r501,2431.0
IS,Light,20,Locust,37, TheCrazedBadger,2421.0
IS,Light,20,Locust,38, Noober,2398.0
IS,Light,20,Locust,39, Vixith,2387.0
IS,Light,20,Locust,40, DropshipPilot,2382.0
IS,Light,20,Locust,41, Kayvan,2380.0
IS,Light,20,Locust,42, Rhufaine,2377.0
IS,Light,20,Locust,43, Belmail91,2375.0
IS,Light,20,Locust,44, kenor,2360.0
IS,Light,20,Locust,45, Burdicus,2357.0
IS,Light,20,Locust,46, Sevanater13,2347.0
IS,Light,20,Locust,47, r3qu13m,2341.0
IS,Light,20,Locust,48, Freelancer604,2328.0
IS,Light,20,Locust,49, brown ale,2313.0
IS,Light,20,Locust,50, Test PiIot,2292.0
IS,Light,20,Locust,51, nero37,2289.0
IS,Light,20,Locust,52, Toadness,2289.0
IS,Light,20,Locust,53, Widdershin,2279.0
IS,Light,20,Locust,54, StrykerNynja,2270.0
IS,Light,20,Locust,55, Syzygyzy,2262.0
IS,Light,20,Locust,56, BackShot,2256.0
IS,Light,20,Locust,57, 1st Arcangel,2246.0
IS,Light,20,Locust,58, KarbonKopy,2239.0
IS,Light,20,Locust,59, apox1e,2231.0
IS,Light,20,Locust,60, Wild Zero,2231.0
IS,Light,20,Locust,61, MichtioN,2224.0
IS,Light,20,Locust,62, JickOShadows,2190.0
IS,Light,20,Locust,63, JaniTheWeedman,2185.0
IS,Light,20,Locust,64, Brandt,2184.0
IS,Light,20,Locust,65, Guardian2000,2174.0
IS,Light,20,Locust,66, JTP33,2169.0
IS,Light,20,Locust,67, Adam 01 01 01,2166.0
IS,Light,20,Locust,68, Blue Splint,2164.0
IS,Light,20,Locust,69, OlOneLeg,2140.0
IS,Light,20,Locust,70, vipy,2124.0
IS,Light,20,Locust,71, owlNOLA,2114.0
IS,Light,20,Locust,72, Jaymes Valluche,2113.0
IS,Light,20,Locust,73, Mayor McCheese,2113.0
IS,Light,20,Locust,74, Fragmaster,2107.0
IS,Light,20,Locust,75, Wulfen,2103.0
IS,Light,30,Urban Mech,1, ChoboN00b,2959.0
IS,Light,30,Urban Mech,2, Herod,2880.0
IS,Light,30,Urban Mech,3, Joker Smoker,2750.0
IS,Light,30,Urban Mech,4, Lusankya,2732.0
IS,Light,30,Urban Mech,5, Krivvan,2709.0
IS,Light,30,Urban Mech,6, unwary,2613.0
IS,Light,30,Urban Mech,7, Mega0,2577.0
IS,Light,30,Urban Mech,8, papaya869,2502.0
IS,Light,30,Urban Mech,9, Kano Kanif,2392.0
IS,Light,30,Urban Mech,10, Asrrin,2330.0
IS,Light,30,Urban Mech,11, patataman,2297.0
IS,Light,30,Urban Mech,12, ButteredToaster,2248.0
IS,Light,30,Urban Mech,13, Squirg,2241.0
IS,Light,30,Urban Mech,14, HB10,2212.0
IS,Light,30,Urban Mech,15, RealBearJew,2210.0
IS,Light,30,Urban Mech,16, Qwib Qwib,2179.0
IS,Light,30,Urban Mech,17, Mineirinho,2107.0
IS,Light,30,Urban Mech,18, Em3r4ld,2090.0
IS,Light,30,Urban Mech,19, ---Val---,2090.0
IS,Light,30,Urban Mech,20, Zuwly,2025.0
IS,Light,30,Urban Mech,21, Daylan,1970.0
IS,Light,30,Urban Mech,22, Spiffboy,1967.0
IS,Light,30,Urban Mech,23, Fierostetz,1964.0
IS,Light,30,Urban Mech,24, FlyingSpaghettiMonster,1949.0
IS,Light,30,Urban Mech,25, The Lord Commander,1939.0
IS,Light,30,Urban Mech,26, Konrad Kismet,1930.0
IS,Light,30,Urban Mech,27, Oron,1907.0
IS,Light,30,Urban Mech,28, The Big Stick,1904.0
IS,Light,30,Urban Mech,29, Flyby215,1903.0
IS,Light,30,Urban Mech,30, Divine Decoy,1901.0
IS,Light,30,Urban Mech,31, Don Promillo,1896.0
IS,Light,30,Urban Mech,32, Juodas Varnas,1871.0
IS,Light,30,Urban Mech,33, WhineyThePoo,1863.0
IS,Light,30,Urban Mech,34, Grioresh,1862.0
IS,Light,30,Urban Mech,35, ThomasAH,1847.0
IS,Light,30,Urban Mech,36, Assimilator42,1832.0
IS,Light,30,Urban Mech,37, dario03,1831.0
IS,Light,30,Urban Mech,38, panzerkunst99,1802.0
IS,Light,30,Urban Mech,39, Dithiolium,1800.0
IS,Light,30,Urban Mech,40, PFC Carsten,1794.0
IS,Light,30,Urban Mech,41, Cyrilis,1792.0
IS,Light,30,Urban Mech,42, Loganaw13,1766.0
IS,Light,30,Urban Mech,43, B00B,1765.0
IS,Light,30,Urban Mech,44, ulrin,1759.0
IS,Light,30,Urban Mech,45, Alexandros,1755.0
IS,Light,30,Urban Mech,46, A Vieira,1749.0
IS,Light,30,Urban Mech,47, Inuendo,1745.0
IS,Light,30,Urban Mech,48, Fenrisulfrx,1734.0
IS,Light,30,Urban Mech,49, ELdafa,1727.0
IS,Light,30,Urban Mech,50, tobiasreiper,1725.0
IS,Light,30,Urban Mech,51, oO JimPansen Oo,1717.0
IS,Light,30,Urban Mech,52, Cpt Ralphy,1714.0
IS,Light,30,Urban Mech,53, sirstas,1711.0
IS,Light,30,Urban Mech,54, Nik Reaper,1710.0
IS,Light,30,Urban Mech,55, The Six Million Moustache Man,1705.0
IS,Light,30,Urban Mech,56, Batpunk741,1698.0
IS,Light,30,Urban Mech,57, Hans Davion,1683.0
IS,Light,30,Urban Mech,58, QuakeMake,1670.0
IS,Light,30,Urban Mech,59, scorpion622,1663.0
IS,Light,30,Urban Mech,60, 6thMedic,1654.0
IS,Light,30,Urban Mech,61, Dusanh,1650.0
IS,Light,30,Urban Mech,62, Liam Avery,1632.0
IS,Light,30,Urban Mech,63, betsuni,1631.0
IS,Light,30,Urban Mech,64, Eagle01,1631.0
IS,Light,30,Urban Mech,65, KodiakGW,1622.0
IS,Light,30,Urban Mech,66, insanoex,1617.0
IS,Light,30,Urban Mech,67, Dr Upgrayedd,1610.0
IS,Light,30,Urban Mech,68, Halfsmart,1606.0
IS,Light,30,Urban Mech,69, Longhammer,1601.0
IS,Light,30,Urban Mech,70, Elli62,1598.0
IS,Light,30,Urban Mech,71, Lord Siege,1588.0
IS,Light,30,Urban Mech,72, Sonic12365,1586.0
IS,Light,30,Urban Mech,73, QuintonMedaries5,1580.0
IS,Light,30,Urban Mech,74, goldfish9909,1572.0
IS,Light,30,Urban Mech,75, DESTINATIONX,1560.0
IS,Light,35,Wolf Hound,1, Sledopyt,3193.0
IS,Light,35,Wolf Hound,2, Igor Kozyrev,2975.0
IS,Light,35,Wolf Hound,3, J a m b i,2963.0
IS,Light,35,Wolf Hound,4, unwary,2915.0
IS,Light,35,Wolf Hound,5, Uncle Russ,2773.0
IS,Light,35,Wolf Hound,6, Padde,2751.0
IS,Light,35,Wolf Hound,7, ---Val---,2745.0
IS,Light,35,Wolf Hound,8, WattIS,2710.0
IS,Light,35,Wolf Hound,9, Phlaago,2687.0
IS,Light,35,Wolf Hound,10, El Nota,2621.0
IS,Light,35,Wolf Hound,11, Energeteek,2554.0
IS,Light,35,Wolf Hound,12, braveheart95,2505.0
IS,Light,35,Wolf Hound,13, z3a1ot,2493.0
IS,Light,35,Wolf Hound,14, Lurch98,2491.0
IS,Light,35,Wolf Hound,15, Vrael29,2432.0
IS,Light,35,Wolf Hound,16, One Last Byte,2373.0
IS,Light,35,Wolf Hound,17, Bush Hopper,2372.0
IS,Light,35,Wolf Hound,18, F3NR15,2303.0
IS,Light,35,Wolf Hound,19, Northpaw,2279.0
IS,Light,35,Wolf Hound,20, R E D A C T E D,2252.0
IS,Light,35,Wolf Hound,21, jdczk,2247.0
IS,Light,35,Wolf Hound,22, xCico,2224.0
IS,Light,35,Wolf Hound,23, Trollfeed,2215.0
IS,Light,35,Wolf Hound,24, Mongoose001,2199.0
IS,Light,35,Wolf Hound,25, Stub,2198.0
IS,Light,35,Wolf Hound,26, ApeCall,2176.0
IS,Light,35,Wolf Hound,27, Foxhound 73,2162.0
IS,Light,35,Wolf Hound,28, FLuo2021,2129.0
IS,Light,35,Wolf Hound,29, Chann Winson,2118.0
IS,Light,35,Wolf Hound,30, The Big Dawg,2102.0
IS,Light,35,Wolf Hound,31, Fubu Kuokano,2101.0
IS,Light,35,Wolf Hound,32, Tzinjo,2085.0
IS,Light,35,Wolf Hound,33, Lorne Malvo,2081.0
IS,Light,35,Wolf Hound,34, Halfsmart,2080.0
IS,Light,35,Wolf Hound,35, Tokerip,2078.0
IS,Light,35,Wolf Hound,36, white0Fox,2072.0
IS,Light,35,Wolf Hound,37, Mavek,2067.0
IS,Light,35,Wolf Hound,38, SavageConvoy,2056.0
IS,Light,35,Wolf Hound,39, exiledangel,2053.0
IS,Light,35,Wolf Hound,40, LnAoWoLb,2050.0
IS,Light,35,Wolf Hound,41, zaathul,2046.0
IS,Light,35,Wolf Hound,42, Lone1Ranger,2028.0
IS,Light,35,Wolf Hound,43, BRUNO555555,2027.0
IS,Light,35,Wolf Hound,44, Breestol,2021.0
IS,Light,35,Wolf Hound,45, FreyaFenix,2020.0
IS,Light,35,Wolf Hound,46, Raven Glock,2018.0
IS,Light,35,Wolf Hound,47, Bastionk,2017.0
IS,Light,35,Wolf Hound,48, Smagaman,2012.0
IS,Light,35,Wolf Hound,49, Ironcid,2005.0
IS,Light,35,Wolf Hound,50, Hairball359,1980.0
IS,Light,35,Wolf Hound,51, Krak Munkee,1978.0
IS,Light,35,Wolf Hound,52, Devious Dog,1972.0
IS,Light,35,Wolf Hound,53, Archibald Jensen,1960.0
IS,Light,35,Wolf Hound,54, Master Zo,1936.0
IS,Light,35,Wolf Hound,55, TheCrazedBadger,1913.0
IS,Light,35,Wolf Hound,56, McHoshi,1900.0
IS,Light,35,Wolf Hound,57, VorpalAnvil,1884.0
IS,Light,35,Wolf Hound,58, ItsaMario,1876.0
IS,Light,35,Wolf Hound,59, CaptainPronin,1869.0
IS,Light,35,Wolf Hound,60, Chaotic Clyde,1860.0
